Activity Name: bath/
UserID: D
StartTime: 0
x	y	z
-705	686	-41
-481	488	38
-249	611	39
-394	734	214
-897	728	624
-784	476	548
-625	977	363
-394	1174	108
-90	1212	-45
334	1033	-213
902	392	-18
638	568	65
388	807	444
-685	854	1479
-466	166	1587
191	359	1200
-25	993	332
184	1556	652
255	1111	1161
463	632	1427
611	433	1148
787	196	639
961	-104	168
927	-141	-29
824	-52	-137
683	347	-113
560	465	-2
457	558	103
312	604	200
376	1443	1096
339	799	1147
560	248	632
463	84	752
507	286	740
-129	271	1359
99	15	1128
487	88	1176
291	175	1228
63	-205	1180
75	-631	1140
-85	-241	1080
-80	25	926
-61	288	926
81	407	796
19	624	952
96	385	860
140	403	969
209	246	1055
465	-258	999
531	16	1088
65	241	1027
-290	979	1139
7	524	1272
206	414	1097
419	27	831
903	-155	1084
792	-344	999
456	-200	643
243	1	107
791	1660	-49
-52	1923	632
353	264	1036
147	1180	595
305	1171	-113
337	871	284
399	767	343
339	876	615
403	897	540
236	927	436
239	652	651
286	487	948
304	671	1023
204	193	1547
451	-71	1238
275	235	924
161	326	976
223	337	819
422	588	537
487	676	588
719	393	231
783	416	19
835	462	48
751	427	119
-49	208	184
1344	-506	369
1047	-365	327
960	-304	252
790	-516	227
630	-504	78
652	1003	-1036
924	2047	-380
929	956	-97
913	616	-144
896	983	-328
768	1035	-340
982	932	-463
745	753	-228
678	511	137
700	247	371
879	548	43
910	935	112
795	689	96
675	467	-24
668	635	-82
579	824	-57
526	1320	31
559	1380	-197
728	911	-324
696	280	-148
387	-769	572
-4	-159	1123
20	598	1323
80	630	1376
231	683	1040
271	822	924
174	615	1064
204	367	1123
236	686	1166
233	838	817
295	1017	614
467	743	704
475	201	728
608	86	460
391	575	315
-177	1203	716
22	121	1134
423	355	980
670	371	955
575	604	943
441	547	899
272	388	943
131	393	1068
174	156	1055
231	271	963
332	351	927
207	532	920
72	811	982
-63	788	982
-151	766	934
-39	675	1049
108	284	1116
300	-79	1038
448	72	976
608	79	847
672	-200	851
718	-221	888
750	-305	825
697	-261	817
662	-306	718
647	-337	631
584	-377	668
518	-15	883
372	673	1488
115	-369	1190
313	-44	1008
312	-205	1196
345	-188	1118
385	-144	1064
367	-162	1048
348	-145	1071
379	-160	1036
403	-117	1056
343	-141	1078
312	-122	1080
312	-116	1079
299	-93	1120
252	-87	1176
275	-104	1176
222	-160	1150
60	96	913
-285	430	982
-353	255	903
-212	249	771
32	367	577
185	511	495
120	620	491
-192	881	620
-477	1363	1080
-234	1084	735
-458	660	835
-516	1235	1035
-247	1403	1051
-232	775	686
-391	392	432
-652	647	567
-872	835	540
-625	956	319
-512	614	359
-314	732	148
-285	563	300
-388	766	376
-505	1065	876
-356	739	467
-402	648	51
-1039	1248	307
-589	689	332
-673	-44	326
-930	819	312
-1260	839	755
-1165	639	678
-1128	639	294
-1037	376	428
-1013	219	688
-961	176	235
-864	536	52
-796	939	188
-729	624	192
-722	460	-109
-645	535	-117
-712	472	-74
-528	684	-23
-377	540	-84
-516	692	65
-1104	160	19
-1224	204	-292
-1128	497	-165
-1008	432	-74
-873	561	-140
-625	816	-287
-512	344	-154
-797	220	65
-889	135	89
-581	41	48
-474	472	-413
-679	240	-612
-632	-296	414
-1081	419	563
-1224	1303	305
-1986	222	911
-1945	-285	248
-1752	591	-180
-1480	711	-420
-980	435	-564
-104	537	-512
-64	903	-781
-250	203	-740
-407	486	-200
-913	112	440
-823	359	984
-932	1006	211
-807	1105	-40
-577	625	91
-572	355	-8
-617	1059	-391
-593	1491	-820
-369	931	-781
-532	384	-449
-412	736	-442
-320	1020	-465
-412	780	-239
-413	470	46
-552	737	97
-520	993	7
-544	868	-58
-569	798	-72
-564	865	-116
-474	911	-184
-345	886	-164
-221	969	-33
-173	1019	79
-260	952	-32
-288	1023	-89
-452	862	-39
-621	819	193
-658	803	96
-705	694	28
-687	539	-173
-554	1183	-458
-266	1180	-625
-273	972	-604
-402	761	-356
-519	563	-145
-477	764	-253
-328	769	-404
-276	1075	-345
-196	1113	-316
-253	1420	-241
-258	876	-185
-404	777	-58
-493	524	263
-397	1068	-8
-228	960	-160
-112	593	-28
-21	902	-25
-110	1075	12
-385	843	259
-439	1017	147
-551	991	-71
-674	828	99
-816	977	-90
-484	1379	-673
-228	623	-729
-370	926	-482
-289	1443	-313
-296	911	-8
-420	473	335
-548	376	371
-624	576	163
-703	855	15
-642	967	-69
-624	828	-4
-625	752	46
-665	799	136
-621	880	28
-400	1129	-20
-393	1100	297
-514	784	331
-621	632	355
-669	644	284
-745	632	164
-817	612	236
-760	808	200
-642	686	115
-676	339	188
-772	455	3
-713	764	-132
-733	766	-144
-729	793	-135
-762	670	-281
-721	831	-212
-607	852	-353
-616	668	-351
-689	694	-317
-713	660	-21
-701	560	31
-685	680	-113
-685	720	-34
-756	545	137
-861	527	-136
-813	651	-434
-709	852	-385
-711	655	-473
-776	740	-402
-784	896	-269
-714	543	-237
-665	776	-557
-722	462	-553
-593	551	-365
-445	728	-296
-349	886	-260
-290	920	-208
-473	518	-237
-420	799	7
-405	1102	-242
-345	819	-84
-541	591	-148
-617	984	55
-645	943	180
-553	1049	321
-612	1055	72
-516	878	264
-653	399	360
-708	736	-20
-504	1115	-668
-93	1393	-456
-348	750	-143
-456	839	124
-429	867	159
-372	591	92
-322	857	54
-392	918	103
-625	1078	134
-484	1367	406
-349	705	166
-404	511	270
-477	592	419
-584	431	688
-648	520	463
-909	376	627
-1146	679	718
-941	639	480
-866	411	176
-876	350	300
-756	683	536
-737	595	415
-877	359	455
-914	147	372
-1012	652	56
-885	827	-173
-705	643	116
-756	-289	-13
-932	-129	-20
-865	497	159
-945	505	275
-1137	1263	-71
-713	1737	-164
-1208	-753	654
-1153	-392	131
-1049	510	-212
-672	448	-529
-525	-80	-433
-592	38	-493
-832	-2	-177
-621	-48	71
-481	675	444
-421	614	502
-844	395	444
-1424	236	-20
-664	63	-418
-543	-116	-708
-1095	-336	-658
-1145	-751	-208
-1028	-740	12
-1316	-445	153
-1191	-196	79
-1012	-177	-221
-1762	-164	-820
-1496	571	-962
