Activity Name: run/
UserID: 22867
StartTime: 0
x	y	z
-904	-679	-21
-945	-1081	-96
-936	-727	-189
-1029	1159	-436
-1069	2047	-426
-424	2047	-152
152	1680	-24
511	463	59
719	-121	33
711	-153	59
707	112	-165
412	1887	-873
-328	2047	-1471
-753	2047	-904
-1145	1359	-488
-943	-189	-373
-820	-676	-17
-900	-961	143
-957	-689	1
-1072	720	-745
-1197	2047	-1368
-509	2047	-945
27	1833	-504
462	323	-100
622	-124	-29
719	-145	-60
862	-148	-128
710	1031	-736
-257	2047	-1754
-933	2047	-1368
-1437	2012	-655
-1071	166	-413
-799	-556	-108
-724	-902	-105
-712	-876	-117
-793	-660	-13
-1760	1848	-930
-2025	2047	-580
-692	2047	-271
159	1031	7
684	-48	-80
1006	-136	-80
1014	-50	-136
720	844	-564
-181	2047	-1344
-601	2047	-1098
-1181	2047	-644
-1005	273	-465
-762	-553	-8
-909	-856	207
-1018	-993	-9
-1120	-148	-129
-1501	2047	-906
-1037	2047	-497
-87	2047	-391
375	1123	-108
679	310	-127
966	60	-66
1059	96	-80
707	984	-397
-63	2047	-1058
-584	2047	-1034
-1376	2047	-720
-1064	736	-482
-528	-445	-5
-548	-877	199
-617	-1001	73
-650	-413	-20
-1077	1248	-557
-1356	2047	-680
-585	2047	-388
-2	1657	-128
320	887	24
636	259	-103
961	115	-148
943	536	-220
248	2047	-863
-394	2047	-1122
-805	2047	-1057
-1117	1431	-759
-916	-400	-138
-945	-897	294
-1085	-1266	65
-1119	-457	-86
-1368	1102	-452
-1517	2047	-503
-535	2047	-202
167	1695	-1
409	716	46
664	88	-15
903	-1	16
814	211	-84
350	1583	-669
-488	2047	-1232
-962	2047	-933
-1200	1528	-612
-823	-49	-290
-729	-631	159
-893	-961	67
-906	-765	-32
-1069	739	-321
-1362	2047	-884
-609	2047	-381
-68	1913	-313
303	617	-164
635	52	-148
924	-61	-55
948	22	-47
531	1135	-549
-616	2047	-1424
-1064	2047	-985
-1313	1560	-589
-1012	-193	-288
-941	-817	71
-1045	-1239	111
-1049	-888	-23
-1337	867	-464
-1648	2047	-712
-569	2047	-341
236	1646	-136
611	348	-60
793	-53	-32
840	-13	63
819	195	-100
289	1991	-744
-589	2047	-1169
-1266	2047	-752
-1466	1504	-613
-895	-168	-369
-729	-865	-29
-836	-1149	-45
-808	-861	-33
-914	-194	-65
-1753	2047	-778
-1503	2047	-157
-445	2047	-225
160	1004	49
600	80	-33
1030	-76	30
1057	86	-20
598	1064	-485
-289	2047	-1140
-817	2047	-1145
-1380	2047	-897
-1053	280	-553
-825	-669	24
-969	-975	327
-976	-850	240
-1031	-185	-17
-1517	2047	-1028
-1348	2047	-225
-413	2047	-393
227	1289	-100
736	208	-137
1088	48	-31
1000	88	-72
615	732	-362
-97	2047	-954
-601	2047	-977
-1186	2047	-593
-1135	824	-481
-809	-456	-109
-852	-933	131
-941	-1101	35
-989	-471	-47
-1476	2047	-900
-1092	2047	-393
-143	2047	-337
416	1052	-18
743	311	48
880	49	143
750	46	96
454	664	-212
-340	2047	-858
-701	2047	-929
-1029	2047	-679
-861	510	-445
-733	-488	-4
-855	-921	212
-888	-1060	63
-975	-400	-33
-1644	2047	-685
-1497	2047	-47
-375	2047	-104
243	1108	57
625	264	-13
839	49	92
792	147	119
572	822	-284
-73	2047	-780
-570	2047	-852
-1184	2047	-529
-1209	940	-481
-881	-456	-109
-946	-980	44
-973	-1140	-26
-929	-231	4
-1426	2047	-546
-1021	2047	-177
-42	2047	-104
361	870	148
579	248	179
711	88	244
695	39	120
624	439	-196
-319	2047	-1010
-841	2047	-936
-1137	2047	-545
-989	308	-365
-797	-521	48
-877	-917	187
-857	-945	55
-880	-191	20
-1586	2047	-720
-1119	2047	-89
-177	2047	-172
262	1043	44
547	270	-4
812	35	81
929	150	19
608	1011	-426
-407	2047	-1169
-913	2047	-1020
-1420	2047	-701
-1216	513	-544
-876	-537	-109
-879	-913	120
-936	-1076	63
-937	-505	115
-1433	1967	-605
-1556	2047	-348
-241	2047	-264
436	792	41
734	-28	57
902	-129	112
825	-68	56
558	556	-208
-277	2047	-1037
-938	2047	-1056
-1154	2047	-661
-912	551	-410
-664	-285	-4
-680	-477	268
-744	-589	255
-805	-455	220
-968	1038	-570
-956	2047	-655
-296	2047	-383
347	1627	-341
1030	454	-23
1167	43	182
908	20	99
647	279	-205
-111	2047	-1557
-866	2047	-1588
-1232	2047	-986
-1137	836	-351
-957	-240	-185
-857	-831	103
-856	-1025	147
-852	-655	89
-1360	1710	-410
-1512	2047	-200
-173	2047	-221
595	1132	67
1006	207	191
1016	40	236
798	137	95
406	1419	-500
-394	2047	-1178
-962	2047	-1026
-1257	1831	-666
-917	158	-546
-729	-488	-90
-829	-967	-5
-865	-1039	-36
-880	-449	14
-1706	2047	-676
-1540	2047	-268
-281	2047	-169
399	958	35
943	295	132
1092	174	312
823	195	104
267	1385	-557
-650	2047	-1305
-1220	2047	-1130
-1448	1856	-759
-935	-24	-576
-730	-599	-49
-813	-1157	60
-810	-1053	46
-880	-511	84
-1826	2047	-832
-1506	2047	-260
-207	2047	-284
414	1008	27
878	227	91
1022	59	183
723	217	31
352	1100	-569
-333	2047	-1352
-877	2047	-1213
-1329	2047	-802
-880	275	-575
-592	-517	-121
-669	-852	76
-733	-953	6
-810	-552	9
-1437	2012	-1016
-1253	2047	-720
-391	2047	-472
156	1209	-4
486	207	46
864	-81	120
894	9	172
774	124	-84
199	2035	-951
-666	2047	-1224
-1167	2047	-865
-978	1182	-562
-609	-89	-114
-601	-652	31
-538	-969	35
-495	-676	57
-769	-18	3
-1841	2047	-740
-1544	2047	-39
-705	2047	-81
-40	988	-17
481	302	-96
801	33	3
839	199	35
590	748	-57
183	1975	-369
-631	2047	-570
-1421	2047	-640
-1472	1895	-772
-1029	121	-626
-836	-797	-402
-658	-1162	-109
-609	-889	48
-978	-511	112
-2048	1748	-282
-2048	2047	87
-1087	2047	-180
-56	1329	-209
627	417	-325
1016	11	-250
865	262	-13
479	823	-45
151	1609	-272
-180	2047	-866
-1073	2047	-1274
-1642	2047	-1129
-1201	280	-823
-964	-607	-153
-839	-1257	87
-756	-993	110
-877	-365	71
-1657	2047	-596
-1533	2047	-1009
-337	2047	-565
231	1004	-104
748	8	-20
1044	-186	143
884	-55	99
559	897	-383
92	2047	-1089
-729	2047	-1209
-1384	2047	-839
-996	476	-479
-720	-479	-116
-784	-1032	-25
-712	-993	55
-791	-489	79
-1320	2032	-599
-1289	2047	-520
-193	2047	-272
435	870	-1
840	51	-40
1035	-49	16
871	16	-88
456	1046	-541
-391	2047	-1152
-1045	2047	-1080
-1349	2033	-804
-977	267	-461
-769	-735	-130
-789	-1264	179
-854	-1450	236
-1309	-268	-296
-2048	2047	-1700
-1191	2047	-1340
-63	1784	-417
489	495	-109
911	103	7
1040	-1	-32
799	376	-420
238	2047	-959
-338	2047	-1380
-1194	2047	-1090
-1345	1528	-877
-672	-65	-364
-642	-680	182
-839	-1081	78
-853	-705	1
-865	163	-173
-1058	2047	-978
-612	2047	-618
188	2047	-273
569	1243	64
1073	568	211
1084	71	102
847	-272	40
639	536	-380
176	2047	-1834
-445	2047	-1658
-1060	1809	-842
-992	-165	-313
-943	-877	126
-1009	-1129	63
-1056	-687	-104
-1144	1279	-492
-872	2047	-712
39	2047	-450
527	1300	63
732	39	46
736	-282	35
652	-201	-80
631	112	-285
527	2035	-772
