Activity Name: tooth/
UserID: 712
StartTime: 0
x	y	z
40	-889	-498
137	-804	-541
159	-793	-629
176	-825	-634
131	-871	-648
51	-881	-516
51	-845	-449
137	-757	-546
132	-770	-644
166	-749	-618
176	-816	-609
72	-841	-496
35	-881	-425
118	-784	-543
124	-791	-656
99	-812	-685
104	-831	-655
87	-845	-567
41	-863	-505
20	-845	-514
70	-776	-625
140	-740	-656
152	-812	-628
97	-845	-580
16	-865	-481
-2	-872	-498
24	-882	-591
83	-866	-660
160	-812	-653
143	-855	-560
65	-873	-505
17	-869	-530
12	-845	-560
41	-776	-602
119	-756	-584
135	-815	-552
57	-861	-492
12	-872	-516
-23	-865	-513
35	-872	-552
54	-796	-592
96	-801	-541
92	-848	-481
54	-863	-498
19	-856	-522
4	-885	-570
31	-913	-609
32	-813	-650
28	-874	-532
19	-893	-513
-25	-945	-529
56	-860	-553
48	-804	-533
47	-700	-594
32	-781	-474
9	-887	-496
-16	-909	-559
-89	-897	-548
30	-888	-569
33	-834	-577
51	-848	-516
28	-818	-437
15	-884	-506
1	-864	-610
-8	-855	-594
3	-848	-551
12	-849	-540
7	-841	-500
4	-801	-434
-1	-672	-377
7	-686	-433
12	-708	-445
1	-793	-528
-40	-772	-511
-161	-882	-466
-145	-850	-645
-156	-860	-656
-114	-922	-599
-210	-836	-597
-231	-856	-617
-272	-833	-505
-88	-1143	-797
-234	-808	-569
-143	-1108	-488
-160	-1081	-640
-505	-1145	-482
-650	-1423	-528
-781	-1088	-332
-721	-1433	-96
-125	-2048	-82
590	-1964	-112
655	-1346	-367
343	-736	-543
-15	-436	-527
-362	-132	-302
-264	-36	120
-249	-96	401
-325	-79	867
78	71	1102
385	200	908
591	60	688
639	-20	920
639	-288	952
543	-288	899
575	-381	952
502	-549	966
411	-370	967
393	-263	950
403	-300	960
337	-487	816
231	-477	1023
288	-359	1257
449	113	1355
657	-399	819
624	-353	999
542	-112	1151
555	-121	739
568	-305	283
385	-277	-216
1462	-280	-80
255	-441	263
209	-304	504
355	-461	529
497	-737	518
476	-1085	694
657	-761	828
568	-689	655
424	-439	454
583	-576	246
753	-601	86
992	-752	177
748	-783	288
489	-573	108
127	-1284	75
-52	-1373	207
-5	-1172	49
171	-874	56
348	-991	-40
273	-665	-168
178	-1165	-85
35	-1121	-24
25	-1151	-109
73	-1108	-28
67	-1066	97
63	-1085	184
88	-1021	199
105	-976	140
73	-911	91
-68	-964	203
-153	-1086	174
-114	-1205	111
124	-1441	63
231	-999	-15
547	-1233	-109
704	-1317	-260
712	-1041	-190
553	-332	-109
408	172	344
291	359	560
195	734	771
76	99	1446
312	-197	1199
527	31	760
295	-28	799
278	-42	559
169	-2	499
344	30	502
401	-260	614
668	-330	603
665	-490	601
665	-516	583
489	-649	347
371	-964	336
279	-1337	156
224	-1137	56
147	-1599	108
183	-1400	59
-5	-1265	143
-57	-1061	226
-111	-921	335
-215	-1201	329
-250	-1172	215
-265	-912	295
-313	-786	400
-464	-1005	448
-445	-884	419
-426	-770	556
-433	-677	468
-481	-893	431
-450	-824	376
-400	-836	497
-375	-793	408
-320	-802	291
-416	-976	227
-372	-999	81
-484	-904	140
-541	-772	176
-448	-1009	-225
-400	-848	-8
-513	-1010	-80
-530	-1077	-49
-440	-904	-157
-375	-1034	-205
-312	-1082	-265
-280	-972	-210
-232	-911	-256
-185	-945	-301
-152	-956	-340
-133	-914	-327
-141	-943	-272
-153	-928	-272
-104	-925	-290
-63	-912	-320
-40	-897	-330
-45	-905	-353
-90	-916	-268
-76	-929	-253
-57	-922	-280
23	-935	-311
-12	-919	-336
-28	-945	-312
-79	-975	-282
-105	-975	-244
-57	-957	-276
-15	-951	-337
-7	-953	-360
-48	-989	-354
-97	-976	-281
-57	-954	-245
12	-956	-328
28	-952	-351
9	-937	-328
-39	-961	-320
-72	-1002	-253
-20	-968	-245
17	-945	-292
35	-953	-305
14	-943	-296
-32	-921	-277
-61	-935	-180
-48	-800	-157
-24	-792	-233
-47	-769	-208
-45	-864	-320
-136	-944	-276
-205	-953	-285
-305	-928	-265
-337	-970	-260
-337	-1045	-389
-394	-1008	-284
-385	-927	-285
-416	-928	-309
-436	-932	-285
-392	-945	-332
-404	-904	-282
-407	-898	-281
-418	-863	-301
-420	-754	-344
-477	-1074	-245
-488	-1060	-231
-520	-1204	-233
-581	-1242	-424
-637	-1106	-168
-601	-692	-16
-456	-1260	367
-81	-1204	630
195	-996	648
324	-949	393
321	-1229	113
38	-568	192
-138	-169	305
572	-1088	-65
311	-986	-161
280	-1028	-205
124	-792	-224
35	-865	-153
103	-829	-208
78	-820	-132
268	-845	-124
408	-898	-137
556	-936	-61
632	-669	-42
620	-793	54
580	-936	6
534	-953	60
551	-946	147
467	-532	188
627	-1130	142
740	-1084	-113
548	-949	22
335	-609	400
289	76	702
326	646	622
255	619	776
268	383	931
166	312	999
198	375	828
200	259	812
167	321	775
195	335	689
161	344	675
83	172	575
-4	-244	676
-72	-973	867
-136	-1084	807
-32	-1341	473
3	-1233	471
68	-1007	404
-8	-996	419
-158	-1045	543
-327	-1201	407
-320	-1104	220
-285	-984	265
-336	-857	376
-473	-983	369
-541	-976	328
-501	-809	396
-456	-736	358
-468	-769	334
-532	-981	287
-552	-938	240
-529	-808	275
-488	-781	212
-434	-770	188
-404	-887	28
-392	-892	-52
-463	-1053	-72
-473	-1058	-116
-488	-951	7
-441	-912	-50
-432	-951	-80
-345	-960	-135
-336	-953	-183
-332	-989	-130
-319	-919	-97
-319	-919	-89
-288	-936	-132
-240	-949	-177
-237	-941	-217
-247	-953	-202
-268	-961	-172
-249	-946	-157
-233	-944	-160
-196	-927	-194
-168	-945	-209
-180	-959	-232
-204	-980	-193
-208	-985	-168
-199	-956	-175
-153	-949	-210
-124	-948	-240
-129	-964	-279
-148	-999	-261
-180	-993	-216
-157	-964	-193
-136	-960	-220
-104	-953	-266
-101	-949	-282
-125	-943	-269
-157	-977	-238
-154	-978	-212
-106	-964	-225
-88	-975	-260
-69	-964	-269
-74	-968	-282
-113	-989	-255
-154	-1000	-205
-138	-951	-196
-87	-947	-216
-36	-960	-272
-45	-989	-317
-114	-1021	-244
-153	-975	-177
-109	-945	-196
-45	-983	-269
-41	-985	-304
-69	-949	-292
-109	-961	-249
-146	-984	-208
-111	-953	-233
-73	-959	-276
-90	-989	-279
-109	-980	-234
-129	-962	-208
-103	-953	-225
-85	-968	-249
-97	-992	-244
-108	-992	-225
-125	-993	-212
-111	-959	-231
-90	-968	-258
-96	-988	-250
-121	-976	-232
-132	-977	-216
-121	-978	-223
-79	-953	-253
-77	-953	-264
-98	-968	-242
-124	-989	-229
-135	-1001	-207
-109	-967	-221
-77	-967	-265
-89	-975	-248
-113	-975	-232
-121	-991	-217
-129	-978	-213
-104	-959	-241
-93	-972	-248
-106	-976	-241
-120	-976	-232
-122	-985	-216
-116	-972	-224
-89	-964	-249
-100	-977	-241
-122	-980	-232
-124	-981	-217
-119	-981	-210
-95	-968	-237
-95	-973	-250
-113	-978	-240
-129	-980	-225
-125	-985	-216
-112	-976	-221
-84	-960	-244
-85	-973	-253
-109	-977	-234
-124	-983	-220
-128	-989	-212
-98	-968	-232
-79	-964	-249
-96	-980	-241
-114	-975	-221
-119	-985	-209
-117	-973	-220
-80	-946	-247
-93	-975	-264
-111	-984	-228
-125	-985	-218
-120	-994	-213
-104	-962	-231
-82	-956	-253
-90	-973	-250
-111	-978	-233
-116	-985	-224
-113	-984	-225
-97	-964	-244
-79	-964	-264
-98	-993	-258
-121	-989	-220
-130	-996	-207
-109	-975	-209
-66	-929	-237
-72	-954	-264
-97	-953	-241
-103	-954	-241
-113	-994	-249
-120	-1004	-236
-113	-992	-218
-93	-976	-232
-97	-980	-234
-93	-964	-236
-64	-967	-265
-80	-989	-264
-116	-993	-247
-149	-964	-217
-121	-941	-226
-77	-976	-280
-61	-978	-280
-42	-964	-279
-69	-986	-285
-140	-985	-240
