Activity Name: walk/
UserID: 15218
StartTime: 0
x	y	z
-794	-253	-164
-745	-329	-209
-727	-353	-186
-741	-328	-194
-825	-352	-237
-986	-407	-296
-1000	-440	-285
-937	-464	-250
-994	-535	-228
-1039	-629	-200
-1145	-525	-260
-1191	-244	-209
-1053	-49	-170
-911	-93	-144
-890	-177	-193
-897	-240	-280
-857	-272	-314
-796	-221	-274
-776	-138	-209
-784	-189	-173
-845	-285	-205
-948	-385	-248
-1073	-474	-280
-1168	-505	-340
-1175	-511	-352
-938	-548	-205
-856	-536	-177
-956	-424	-257
-976	-328	-249
-901	-241	-208
-828	-193	-36
-949	-138	224
-962	-32	75
-776	-296	-77
-761	-385	-154
-824	-367	-225
-957	-418	-260
-1015	-484	-282
-1021	-445	-263
-959	-433	-228
-953	-482	-218
-973	-537	-185
-1008	-528	-136
-1097	-308	-93
-1060	-136	-161
-1005	-148	-165
-978	-176	-221
-928	-250	-296
-877	-309	-336
-840	-290	-329
-792	-223	-284
-769	-152	-221
-836	-168	-237
-868	-281	-247
-976	-449	-212
-1160	-592	-218
-1117	-549	-264
-968	-461	-124
-1000	-344	-180
-1050	-281	-304
-1005	-282	-264
-857	-240	-128
-797	-175	-21
-799	-137	-26
-773	-223	-104
-772	-365	-173
-810	-420	-199
-847	-432	-213
-922	-455	-221
-969	-453	-258
-980	-410	-271
-946	-416	-261
-1017	-479	-234
-1021	-500	-112
-1204	-237	-58
-1229	-26	-272
-1070	-60	-308
-1008	-94	-317
-932	-189	-356
-857	-264	-340
-845	-213	-292
-832	-76	-225
-877	-72	-194
-1000	-199	-253
-1041	-340	-381
-948	-431	-408
-1020	-424	-441
-1072	-386	-500
-945	-369	-477
-848	-421	-388
-783	-436	-344
-793	-360	-346
-890	-336	-351
-905	-352	-288
-832	-413	56
-1383	-175	559
-1288	336	59
-871	-29	-276
-679	-296	-308
-629	-381	-269
-720	-399	-248
-831	-456	-260
-888	-583	-200
-919	-620	-154
-1020	-560	-144
-1105	-444	-128
-1209	-420	-153
-1249	-273	-36
-1135	-101	-121
-1018	-40	-196
-945	-130	-232
-930	-319	-296
-864	-439	-320
-783	-364	-317
-778	-295	-296
-823	-316	-272
-857	-324	-260
-928	-335	-281
-1056	-353	-338
-1239	-376	-440
-1056	-376	-353
-802	-392	-160
-833	-369	-112
-973	-295	-77
-1160	-225	147
-1106	-122	142
-856	-129	-65
-836	-234	-89
-894	-365	-136
-836	-468	-42
-804	-512	30
-828	-457	-25
-888	-369	-109
-973	-338	-161
-980	-360	-154
-964	-360	-119
-1025	-431	-103
-1148	-512	-157
-1013	-465	-157
-831	-317	-217
-816	-240	-257
-844	-249	-290
-957	-185	-468
-1047	-132	-644
-903	-136	-612
-684	-351	-626
-717	-656	-804
-953	-125	-729
-1153	72	-437
-1137	126	-346
-1088	167	-52
-1268	-68	-288
-848	-709	-440
-769	-832	-202
-821	-449	-305
-869	-241	-324
-861	-241	-281
-781	-330	-266
-773	-389	-225
-808	-404	-170
-868	-356	-197
-855	-305	-193
-836	-303	-170
-880	-319	-186
-978	-368	-205
-1028	-429	-225
-1012	-473	-225
-988	-506	-208
-1020	-448	-298
-996	-381	-349
-957	-409	-301
-908	-429	-280
-847	-306	-360
-805	-241	-328
-785	-272	-269
-769	-229	-288
-770	-192	-260
-825	-218	-241
-936	-241	-309
-1025	-276	-376
-993	-365	-333
-976	-439	-284
-920	-447	-231
-909	-497	-168
-1002	-525	-196
-993	-407	-217
-948	-308	-93
-961	-226	52
-865	-184	-20
-698	-272	-144
-695	-345	-183
-729	-354	-201
-820	-377	-212
-959	-424	-257
-1096	-456	-290
-1108	-452	-237
-1133	-424	-108
-1111	-393	-84
-972	-309	-220
-909	-264	-266
-916	-289	-298
-882	-321	-320
-844	-280	-344
-802	-228	-340
-788	-217	-324
-791	-217	-301
-802	-217	-272
-880	-233	-269
-1004	-281	-317
-1061	-353	-319
-1044	-425	-269
-1056	-453	-253
-905	-493	-196
-863	-544	-194
-927	-458	-295
-889	-349	-272
-839	-319	-232
-793	-304	-205
-749	-285	-111
-815	-311	-32
-901	-375	-97
-821	-391	-153
-813	-360	-164
-929	-401	-217
-1056	-468	-269
-1064	-481	-244
-1114	-520	-189
-1042	-498	-252
-945	-360	-312
-913	-285	-322
-872	-301	-327
-833	-312	-333
-832	-272	-345
-826	-231	-345
-817	-226	-344
-788	-233	-332
-788	-228	-314
-863	-224	-311
-948	-253	-342
-1016	-322	-325
-1064	-441	-240
-1069	-485	-194
-912	-445	-121
-885	-441	-113
-945	-418	-205
-928	-360	-256
-868	-335	-229
-788	-328	-208
-745	-317	-177
-754	-370	-132
-808	-434	-122
-809	-473	-130
-820	-439	-148
-929	-434	-209
-1050	-469	-265
-1040	-477	-242
-1026	-488	-226
-1028	-484	-253
-1005	-364	-292
-1028	-269	-338
-964	-297	-317
-852	-312	-312
-831	-298	-324
-833	-263	-333
-809	-231	-336
-788	-217	-345
-810	-216	-361
-832	-225	-353
-909	-253	-354
-1013	-281	-365
-1121	-367	-314
-1151	-464	-228
-912	-463	-82
-800	-433	-10
-917	-429	-141
-954	-400	-237
-877	-381	-217
-824	-354	-229
-829	-349	-255
-802	-386	-232
-783	-415	-194
-770	-449	-130
-793	-413	-152
-930	-418	-225
-1071	-441	-292
-1088	-420	-256
-1060	-424	-221
-991	-423	-208
-929	-309	-264
-973	-249	-320
-967	-288	-285
-903	-308	-253
-852	-295	-272
-813	-271	-282
-799	-250	-296
-800	-232	-306
-804	-231	-288
-868	-232	-295
-962	-253	-336
-1010	-324	-335
-1034	-386	-279
-1049	-420	-249
-948	-429	-175
-847	-447	-138
-880	-519	-164
-893	-455	-191
-938	-345	-231
-936	-288	-253
-820	-289	-189
-793	-250	-93
-890	-220	-60
-917	-308	-61
-841	-431	-82
-848	-431	-141
-937	-425	-218
-1001	-432	-285
-981	-445	-320
-1034	-496	-308
-1045	-561	-248
-928	-464	-292
-932	-365	-285
-985	-250	-210
-1045	-128	-224
-1146	-199	-269
-1106	-263	-271
-964	-189	-257
-860	-111	-189
-820	-106	-137
-799	-136	-143
-855	-177	-208
-943	-244	-321
-960	-332	-399
-1033	-404	-464
-1160	-482	-509
-1103	-561	-473
-882	-500	-417
-752	-386	-336
-832	-365	-365
-916	-391	-408
-945	-308	-336
-962	-212	-192
-900	-113	-8
-945	-2	201
-1232	-63	212
-1005	-255	-96
-909	-282	-297
-909	-308	-362
-845	-370	-344
-793	-429	-240
-818	-508	-173
-922	-543	-177
-988	-551	-180
-973	-511	-136
-881	-469	-136
-996	-573	-192
-1122	-649	-162
-1073	-512	-180
-1199	-360	-264
-1280	-226	-280
-1241	-217	-255
-1132	-209	-290
-1039	-144	-313
-945	-93	-298
-861	-92	-266
-775	-109	-249
-719	-114	-209
-740	-177	-184
-861	-236	-274
-1012	-333	-412
-1162	-549	-464
-1226	-696	-514
-1168	-637	-552
-1057	-517	-428
-852	-469	-281
-784	-500	-256
-796	-464	-308
-816	-377	-320
-801	-322	-305
-785	-338	-306
-825	-381	-287
-849	-409	-138
-1044	-168	521
-1375	-196	308
-973	-552	-207
-855	-308	-269
-949	-244	-225
-1017	-423	-289
-964	-479	-340
-948	-484	-313
-1036	-502	-296
-1100	-417	-356
-1077	-317	-367
-1000	-272	-345
-962	-249	-319
-968	-272	-281
-922	-260	-268
-817	-205	-264
-781	-151	-266
-760	-132	-263
-735	-122	-239
-820	-154	-258
-939	-252	-281
-1012	-402	-257
-1153	-528	-240
-1272	-596	-336
-1096	-532	-288
-980	-530	-264
-1021	-544	-247
-930	-477	-180
-808	-420	-169
-717	-344	-247
-687	-320	-268
-685	-365	-244
-724	-440	-177
-793	-493	-117
-881	-538	-125
-1031	-505	-180
-1109	-385	-177
-1080	-303	-120
-1017	-376	-125
-1033	-448	-193
-1012	-413	-256
-983	-311	-288
-960	-301	-288
-879	-305	-297
-845	-241	-380
-854	-193	-420
-841	-213	-373
-784	-247	-304
-790	-233	-248
-837	-225	-232
-952	-260	-264
-1040	-349	-280
-1060	-429	-300
-1116	-448	-356
-881	-445	-287
-865	-488	-255
-948	-432	-306
-916	-372	-260
-802	-354	-194
-736	-351	-113
-820	-400	-40
-904	-564	-77
-864	-605	-191
-824	-415	-234
-824	-305	-228
-888	-388	-269
-988	-457	-328
-1016	-416	-370
-941	-404	-311
-993	-481	-264
-1080	-455	-330
-1074	-338	-353
-1000	-304	-301
-948	-288	-272
-984	-264	-341
-976	-208	-513
-888	-96	-509
-799	-136	-357
-701	-144	-232
-660	-106	-156
-753	-130	-176
-976	-272	-244
-1197	-445	-272
-1402	-610	-500
-1188	-681	-420
-957	-524	-337
-925	-426	-324
-901	-399	-328
-837	-399	-314
-748	-372	-308
-672	-360	-264
-690	-369	-212
-776	-392	-224
-844	-429	-231
-881	-455	-189
-989	-400	-79
-1160	-328	16
-1188	-349	-69
-1037	-400	-192
-1044	-441	-257
-1128	-424	-353
-1184	-327	-416
-1060	-288	-396
-861	-285	-376
-800	-241	-413
-914	-159	-512
-928	-200	-413
-887	-308	-250
-820	-317	-208
-810	-249	-169
-744	-193	-77
-885	-221	-55
-1005	-274	-82
-1002	-284	-97
-965	-317	-103
-1025	-305	-256
-1096	-324	-362
-925	-396	-208
-754	-369	-95
-616	-345	-21
-656	-333	-79
-914	-351	-261
-961	-434	-276
-848	-537	-159
-820	-583	-95
-900	-560	-125
-1032	-564	-168
-1085	-543	-194
-1049	-450	-145
-1010	-481	-132
-1087	-525	-225
-1241	-464	-349
